rank_rev_in_alert,n,mean_dist,mean_amplitude,cg_ratio,target_rate
1514,1,4.38870661385473,-12.3,1.0,0.0
1515,1,15.372510271536278,-30.31,1.0,0.0
1516,1,18.452411566873845,-10.75,1.0,0.0
1517,1,19.93675408663797,-36.24,1.0,0.0
1518,1,16.899577356521203,-19.15,1.0,0.0
1519,1,12.860227499805044,-51.55,1.0,0.0
1520,1,4.216899605537348,11.96,1.0,0.0
1521,1,17.65694694697182,-10.17,1.0,0.0
1522,1,17.830775282078044,-34.45,1.0,0.0
1523,1,17.61009533312582,-23.2,1.0,0.0
1524,1,15.955457763533191,-51.98,1.0,0.0
1525,1,14.171198397368835,-4.02,1.0,0.0
1526,1,17.702083837162114,-51.44,1.0,0.0
1527,1,13.267108603157451,-64.75,1.0,0.0
1528,1,18.884848947656955,-13.64,1.0,0.0
1529,1,13.58376033979678,-14.45,1.0,0.0
1530,1,13.267716772318078,-32.43,1.0,0.0
1531,1,16.486923393454937,-30.55,1.0,0.0
1532,1,17.58181102623624,-8.41,1.0,0.0
1533,1,13.185056437036131,-31.15,1.0,0.0
1534,1,19.390245015943773,-32.52,1.0,0.0
1535,1,19.30849148748171,-50.15,1.0,0.0
1536,1,18.37875841874226,-43.91,1.0,0.0
1537,1,14.75561629423673,-49.61,1.0,0.0
1538,1,19.56427347083461,-40.6,1.0,0.0
1539,1,11.028086772280572,-3.41,1.0,0.0
1540,1,18.901889125213525,-30.48,1.0,0.0
1541,1,14.535947242467769,26.51,1.0,0.0
1542,1,12.785743682310782,-8.9,1.0,0.0
1543,1,17.087852119068376,-6.27,1.0,0.0
1544,1,15.026915702772888,-13.09,1.0,0.0
1545,1,17.421926936273987,-31.16,1.0,0.0
1546,1,18.00324625593923,-34.51,1.0,0.0
1547,1,17.81034173856534,-61.45,1.0,0.0
1548,1,18.07421306444072,-23.4,1.0,0.0
1549,1,19.95214338521706,-15.16,1.0,0.0
1550,1,18.83744716383851,-6.89,1.0,0.0
1551,1,12.8198786455488,-5.49,1.0,0.0
1552,1,13.3581299304881,-57.28,1.0,0.0
1553,1,10.313568840253645,-7.29,1.0,0.0
1554,1,18.59276437084214,-16.65,1.0,0.0
1555,1,18.663604555406486,-43.97,1.0,0.0
1556,1,19.0439543003913,-41.05,1.0,0.0
1557,1,18.22584656379569,-38.99,1.0,0.0
1558,1,18.242183826081654,-24.7,1.0,0.0
1559,1,13.725801616057929,-16.83,1.0,0.0
1560,1,18.220255937702373,-33.45,1.0,0.0
1561,1,14.693373914014517,-29.89,1.0,0.0
1562,1,16.145233256456347,-35.76,1.0,0.0
1563,1,15.34779308742414,-19.46,1.0,0.0
1564,1,14.048259224129382,-5.85,1.0,0.0
1565,1,18.890707286723803,-67.13,1.0,0.0
1566,1,19.062348341116465,-43.07,1.0,0.0
1567,1,19.00003743866272,-11.09,1.0,0.0
1568,1,19.108846770302527,-61.54,1.0,0.0
1569,1,18.981920325113705,-44.24,1.0,0.0
1570,1,11.637791320253108,-9.84,1.0,0.0
1571,1,10.423087377088343,36.09,1.0,0.0
1572,1,13.67859808975894,-14.27,1.0,0.0
1573,1,18.62630620128716,-34.39,1.0,0.0
1574,1,19.301294972077805,-27.69,1.0,0.0
1575,1,11.312132199733137,27.62,1.0,0.0
1576,1,12.975107489798836,-10.55,1.0,0.0
1577,1,13.4265774277313,-11.48,1.0,0.0
1578,1,18.8399677815736,-64.46,1.0,0.0
1579,1,19.49767984512601,13.0,1.0,0.0
1580,1,19.39549088649199,27.28,1.0,0.0
1581,1,17.25369586895111,-22.79,1.0,0.0
1582,1,19.93921753112266,11.29,1.0,0.0
1583,1,10.616247780023716,-4.96,1.0,0.0
1584,1,16.55702103360183,-9.35,1.0,0.0
1585,1,18.019716656901377,5.37,1.0,0.0
1586,1,6.80704760255345,-11.3,1.0,0.0
1587,1,19.8087275505552,-47.43,1.0,0.0
1588,1,12.348940209493747,27.88,1.0,0.0
1589,1,18.67984377210756,-9.46,1.0,0.0
1590,1,16.113048100436604,-38.21,1.0,0.0
1591,1,3.646623421491973,11.31,1.0,0.0
1592,1,19.842593500773027,-24.47,1.0,0.0
1593,1,9.13147386320589,5.39,1.0,0.0
1594,1,17.772344918490454,25.61,1.0,0.0
1595,1,16.4246308575669,-8.77,1.0,0.0
1596,1,15.298337168470605,8.22,1.0,0.0
1597,1,16.331215248457553,-20.42,1.0,0.0
1598,1,16.834798022948636,-12.27,1.0,0.0
1599,1,16.957229323412836,26.0,1.0,0.0
1600,1,14.794462348031455,-20.02,1.0,0.0
1601,1,17.565966653673392,9.23,1.0,0.0
1602,1,14.50817238010338,-5.16,1.0,0.0
1603,1,19.952946087507367,-11.84,1.0,0.0
1604,1,15.037480180306932,-3.9,1.0,0.0
1605,1,14.923511017466994,-14.17,1.0,0.0
1606,1,16.599033140262843,-19.12,1.0,0.0
1607,1,13.01367144083486,-6.83,1.0,0.0
1608,1,11.20615712986484,6.48,1.0,0.0
1609,1,16.03181462215582,72.02,1.0,0.0
1610,1,17.385149366227388,-15.25,1.0,0.0
1611,1,5.803941332106174,-7.56,1.0,0.0
1612,1,17.284254089892535,-36.65,1.0,0.0
1613,1,16.09541171718601,-10.67,1.0,0.0
1614,1,14.973614243154168,-3.01,1.0,0.0
1615,1,15.477675605781233,20.91,1.0,0.0
1616,1,12.766150211476036,-57.49,1.0,0.0
1617,1,9.451637182551174,-59.64,1.0,0.0
1618,1,11.230172499377744,-37.08,1.0,0.0
1619,1,19.264044580748745,-15.47,1.0,0.0
1620,1,14.137258447548437,33.2,1.0,0.0
1621,1,14.093704175862124,-35.85,1.0,0.0
1622,1,10.572885318967444,-20.6,1.0,0.0
1623,1,15.86358816036146,-5.52,1.0,0.0
1624,1,18.048445578655315,-36.76,1.0,0.0
1625,1,17.88477269785725,-2.4,1.0,0.0
1626,1,15.841028932087893,-25.94,1.0,0.0
1627,1,11.558251989418189,-23.73,1.0,0.0
1628,1,11.65927033020372,-41.94,1.0,0.0
1629,1,10.365591522738884,-24.22,1.0,0.0
1630,1,11.605149417196587,-10.27,1.0,0.0
1631,1,17.471164297221907,-55.14,1.0,0.0
1632,1,14.235331028438484,-16.86,1.0,0.0
1633,1,6.553731707987343,-8.32,1.0,0.0
1634,1,15.184122400158548,-56.7,1.0,0.0
1635,1,11.718367077374417,-20.59,1.0,0.0
1636,1,17.098370065220262,25.94,1.0,0.0
1637,1,12.570197606321312,-7.37,1.0,0.0
1638,1,10.390230812905353,-27.52,1.0,0.0
1639,1,13.680805863941712,38.34,1.0,0.0
1640,1,15.641007636375788,-44.63,1.0,0.0
1641,1,16.089707979733973,-17.39,1.0,0.0
1642,1,10.794796609775693,-11.93,1.0,0.0
1643,1,14.044917128048162,52.06,1.0,0.0
1644,1,13.458454669776444,-23.12,1.0,0.0
1645,1,14.163437479556162,-2.11,1.0,0.0
1646,1,16.71328420337219,32.3,1.0,0.0
1647,1,19.31961671908311,-6.03,1.0,0.0
1648,1,14.72538373799686,30.94,1.0,0.0
1649,1,11.46793792339938,-14.99,1.0,0.0
1650,1,12.18307635319434,-50.95,1.0,0.0
1651,1,16.128521502493147,67.46,1.0,0.0
1652,1,16.4953322485652,-62.76,1.0,0.0
1653,1,13.51570868072429,-59.48,1.0,0.0
1654,1,17.216851349353014,-26.52,1.0,0.0
1655,1,10.192856697621265,-43.89,1.0,0.0
1656,1,13.608739764285056,-19.29,1.0,0.0
1657,1,6.308434860230901,5.4,1.0,0.0
1658,1,11.155086530498556,-16.51,1.0,0.0
1659,1,14.446469612723584,33.04,1.0,0.0
1660,1,16.956507887171128,-12.75,1.0,0.0
1661,1,16.009215487127832,-22.21,1.0,0.0
1662,1,15.3910066721822,-89.36,1.0,0.0
1663,1,12.680982961792354,-23.31,1.0,0.0
1664,1,13.743625921755582,-16.74,1.0,0.0
1665,1,19.10621226024241,71.48,1.0,0.0
1666,1,18.942452642650665,62.87,1.0,0.0
1667,1,18.712724632564992,36.53,1.0,0.0
1668,1,14.863913832999756,-16.19,1.0,0.0
1669,1,15.37229592470326,52.47,1.0,0.0
1670,1,17.76313115415392,-41.43,1.0,0.0
1671,1,15.768017148473088,-64.36,1.0,0.0
1672,1,12.43274106294456,-9.17,1.0,0.0
1673,1,12.806574965402335,47.85,1.0,0.0
1674,1,19.79551482694012,-21.07,1.0,0.0
1675,1,11.944336684016193,-57.82,1.0,0.0
1676,1,11.632831982597189,-10.52,1.0,0.0
1677,1,19.230293399056805,-12.38,1.0,0.0
1678,1,18.23434077782811,6.63,1.0,0.0
1679,1,15.287278236836366,-18.74,1.0,0.0
1680,1,14.481209579377415,-36.16,1.0,0.0
1681,1,15.818825849757468,44.8,1.0,0.0
1682,1,18.11429824658584,-58.41,1.0,0.0
1683,1,19.65286702179693,14.25,1.0,0.0
1684,1,2.653378642492941,29.47,1.0,0.0
1685,1,16.846054766450596,-48.89,1.0,0.0
1686,1,19.030889836474536,-74.77,1.0,0.0
1687,1,11.829413953267371,-8.76,1.0,0.0
1688,1,18.30753817481717,-16.07,1.0,0.0
1689,1,14.322515623440516,-11.81,1.0,0.0
1690,1,18.59532506983911,-16.1,1.0,0.0
1691,1,18.717972646335227,-11.21,1.0,0.0
1692,1,16.99449312238529,-143.53,1.0,0.0
1693,1,17.152900443504645,-37.06,1.0,0.0
1694,1,14.64654364841796,-18.82,1.0,0.0
1695,1,16.026558668782265,-58.8,1.0,0.0
1696,1,17.631837368900396,33.59,1.0,0.0
1697,1,5.960609774384139,-4.04,1.0,0.0
1698,1,11.066594390932888,-6.86,1.0,0.0
1699,1,18.42468340052175,-73.4,1.0,0.0
1700,1,17.66731752455831,-15.73,1.0,0.0
1701,1,16.58522475209268,-15.79,1.0,0.0
1702,1,16.971186267009184,13.79,1.0,0.0
1703,1,9.941653468256323,6.09,1.0,0.0
1704,1,16.163572767652106,-16.58,1.0,0.0
1705,1,17.867214527227805,7.66,1.0,0.0
1706,1,19.173563330953154,-16.38,1.0,0.0
1707,1,19.4990123991234,-69.95,1.0,0.0
1708,1,15.202320603467452,-18.59,1.0,0.0
1709,1,5.013866664175702,-5.72,1.0,0.0
1710,1,16.674381768759293,-55.03,1.0,0.0
1711,1,16.286433781083744,-20.79,1.0,0.0
1712,1,19.20880852221132,-19.46,1.0,0.0
1713,1,12.325058480043452,-2.75,1.0,0.0
1714,1,16.92820046001151,-44.97,1.0,0.0
1715,1,15.889243548414232,38.95,1.0,0.0
1716,1,9.50002561691145,25.0,1.0,0.0
1717,1,14.556302872046428,-5.02,1.0,0.0
1718,1,17.618963742605462,-25.96,1.0,0.0
1719,1,19.992801817092587,53.62,1.0,0.0
1720,1,15.708629985649775,-5.71,1.0,0.0
1721,1,13.943634575953284,-7.77,1.0,0.0
1722,1,15.093152092135924,-7.92,1.0,0.0
1723,1,16.61980205591637,21.02,1.0,0.0
1724,1,17.238096627885728,-6.33,1.0,0.0
1725,1,18.06241107229318,-13.76,1.0,0.0
1726,1,14.394813879932205,-11.42,1.0,0.0
1727,1,19.95641779736082,-95.69,1.0,0.0
1728,1,16.97567870403675,-8.8,1.0,0.0
1729,1,16.956039293439787,-7.47,1.0,0.0
1730,1,19.97363609218616,37.01,1.0,0.0
1731,1,13.223734470959457,-15.32,1.0,0.0
1732,1,13.209986454099411,-19.26,1.0,0.0
1733,1,17.207067359286803,-11.01,1.0,0.0
1734,1,19.04251683827412,-30.73,1.0,0.0
1735,1,9.553842638577136,-12.02,1.0,0.0
1736,1,18.280131764769465,-17.81,1.0,0.0
1737,1,18.30323515766421,-18.84,1.0,0.0
1738,1,12.589636079494095,-7.14,1.0,0.0
1739,1,12.631412463558236,-12.51,1.0,0.0
1740,1,14.057437858281334,-33.8,1.0,0.0
1741,1,6.2252128659788335,20.34,1.0,0.0
1742,1,16.22148099978015,-21.66,1.0,0.0
1743,1,19.40698735899863,-10.88,1.0,0.0
1744,1,13.44278193666134,-26.6,1.0,0.0
1745,1,19.805756781151747,-23.05,1.0,0.0
1746,1,11.018623726870327,6.46,1.0,0.0
1747,1,13.92040606198582,-36.76,1.0,0.0
1748,1,17.658358866983495,-16.36,1.0,0.0
1749,1,16.962461544312713,45.22,1.0,0.0
1750,1,12.536740905069497,-19.02,1.0,0.0
1751,1,19.29975674447372,-18.69,1.0,0.0
1752,1,16.878060757964125,-4.63,1.0,0.0
1753,1,8.708645625156302,8.03,1.0,0.0
1754,1,19.06464293582524,-91.14,1.0,0.0
1755,1,12.711817330988572,-39.23,1.0,0.0
1756,1,18.74260248516568,28.79,1.0,0.0
1757,1,15.664098675738456,-8.69,1.0,0.0
1758,1,16.429236476763634,-16.96,1.0,0.0
1759,1,19.381638987587944,-60.51,1.0,0.0
1760,1,16.640465859359583,-10.85,1.0,0.0
1761,1,14.90738413080461,-17.49,1.0,0.0
1762,1,15.528441453224186,-60.14,1.0,0.0
1763,1,15.561473953479489,-12.58,1.0,0.0
1764,1,16.24652014436299,-7.31,1.0,0.0
1765,1,5.081990985565526,-2.92,1.0,0.0
1766,1,15.734681190929516,-28.43,1.0,0.0
1767,1,14.519476032576431,-41.24,1.0,0.0
1768,1,9.751871810719171,-29.15,1.0,0.0
1769,1,9.32028944499933,25.98,1.0,0.0
1770,1,9.942831439015007,-8.3,1.0,0.0
1771,1,15.80759938356291,-11.13,1.0,0.0
1772,1,16.122140760391385,-17.73,1.0,0.0
1773,1,16.817590272301462,-114.31,1.0,0.0
1774,1,19.21042080344723,-7.9,1.0,0.0
1775,1,18.875522999253104,-10.61,1.0,0.0
1776,1,18.559325943173288,-20.31,1.0,0.0
1777,1,15.592681232896208,-25.14,1.0,0.0
1778,1,17.287878187413597,-76.85,1.0,0.0
1779,1,19.2426166582116,-27.01,1.0,0.0
1780,1,18.67635441789759,-5.97,1.0,0.0
1781,1,12.14646601221183,-10.42,1.0,0.0
1782,1,13.49949605669968,-62.33,1.0,0.0
1783,1,19.462665174157312,-20.43,1.0,0.0
1784,1,18.5805396442635,-27.49,1.0,0.0
1785,1,11.902189065988583,-4.53,1.0,0.0
1786,1,17.981352515416404,-5.89,1.0,0.0
1787,1,19.158630216832314,-23.55,1.0,0.0
1788,1,18.649759118933456,-17.63,1.0,0.0
1789,1,18.670432224230964,-28.18,1.0,0.0
1790,1,16.881422613774696,-6.81,1.0,0.0
1791,1,17.678289772799634,-19.86,1.0,0.0
1792,1,17.065817578757926,-46.11,1.0,0.0
1793,1,18.670326250199167,-29.52,1.0,0.0
1794,1,17.853325798523944,-39.31,1.0,0.0
1795,1,16.221418651653064,-17.0,1.0,0.0
1796,1,16.616645509842876,-62.56,1.0,0.0
1797,1,17.979668727277545,-29.21,1.0,0.0
1798,1,17.725065804874145,-18.75,1.0,0.0
1799,1,19.698770805415084,-6.09,1.0,0.0
1800,1,17.98789460774614,-14.92,1.0,0.0
1801,1,19.395035538365235,-3.08,1.0,0.0
1802,1,19.18578787111152,-43.63,1.0,0.0
1803,1,19.131204898348816,-8.25,1.0,0.0
1804,1,19.48254905783701,-40.24,1.0,0.0
1805,1,18.650910946836262,-10.69,1.0,0.0
1806,1,18.23494827583217,-8.35,1.0,0.0
1807,1,11.115487346691308,-12.31,1.0,0.0
1808,1,18.919293587093364,-22.19,1.0,0.0
1809,1,17.456665487732437,13.15,1.0,0.0
1810,1,18.997214983149487,-8.88,1.0,0.0
1811,1,16.950008774138386,-4.36,1.0,0.0
1812,1,16.294132040080978,-20.09,1.0,0.0
1813,1,16.182867162403443,-62.67,1.0,0.0
1814,1,9.363232142186556,10.67,1.0,0.0
1815,1,17.983621939202145,-23.25,1.0,0.0
1816,1,16.538452399430152,-51.18,1.0,0.0
1817,1,17.205340501928525,-93.35,1.0,0.0
1818,1,19.40172514181137,-11.12,1.0,0.0
1819,1,19.361977459604347,-8.06,1.0,0.0
1820,1,17.073085565939053,-3.97,1.0,0.0
1821,1,14.314941630645754,10.72,1.0,0.0
1822,1,9.885833257927114,-10.73,1.0,0.0
1823,1,13.82718719885588,11.46,1.0,0.0
1824,1,19.649429484773567,-2.02,1.0,0.0
1825,1,19.751026415573246,17.84,1.0,0.0
1826,1,19.16921703390064,-22.63,1.0,0.0
1827,1,15.035005135757846,-23.17,1.0,0.0
1828,1,18.985995793107737,27.38,1.0,0.0
1829,1,19.14786090222045,7.76,1.0,0.0
1830,1,17.31466008219538,17.16,1.0,0.0
1831,1,14.295295002833114,21.04,1.0,0.0
1832,1,12.821178365547295,-84.85,1.0,0.0
1833,1,14.396922336490512,24.16,1.0,0.0
1834,1,10.99699394179363,-85.84,1.0,0.0
1835,1,12.22480574138738,-56.81,1.0,0.0
1836,1,10.380801731688424,11.23,1.0,0.0
1837,1,13.657938422758512,-33.59,1.0,0.0
1838,1,11.871633942789169,16.19,1.0,0.0
1839,1,10.94372844226558,14.85,1.0,0.0
1840,1,12.61760102864974,-32.53,1.0,0.0
1841,1,9.540000985832108,-2.92,1.0,0.0
1842,1,6.566870876702547,7.69,1.0,0.0
1843,1,10.230136721949195,11.57,1.0,0.0
1844,1,11.174226726439242,-19.41,1.0,0.0
1845,1,11.102712600871032,-6.93,1.0,0.0
1846,1,10.673986015744472,-6.35,1.0,0.0
1847,1,10.238898877433437,26.65,1.0,0.0
1848,1,10.738355347633432,-13.11,1.0,0.0
1849,1,7.644218764692023,-7.51,1.0,0.0
1850,1,8.598690027685032,15.05,1.0,0.0
1851,1,8.641095781531389,-17.13,1.0,0.0
1852,1,10.651613124205529,25.58,1.0,0.0
1853,1,17.13990839218473,13.85,1.0,0.0
1854,1,11.584604304182555,-11.07,1.0,0.0
1855,1,11.684018028995098,-39.15,1.0,0.0
1856,1,15.519985099337283,-6.1,1.0,0.0
1857,1,8.095622923094142,-31.12,1.0,0.0
1858,1,10.543686434371535,6.36,1.0,0.0
1859,1,10.720722382497875,-8.69,1.0,0.0
1860,1,7.702760869038598,-23.12,1.0,0.0
1861,1,7.664530446465947,7.98,1.0,0.0
1862,1,7.660070145876412,-7.61,1.0,0.0
1863,1,7.46807360621681,-25.45,1.0,0.0
1864,1,5.738314642252595,-20.6,1.0,0.0
1865,1,11.639041016992586,-17.08,1.0,0.0
1866,1,15.077403630139427,-10.29,1.0,0.0
1867,1,7.478545615977881,-14.2,1.0,0.0
1868,1,6.700159012305203,-13.82,1.0,0.0
1869,1,12.013272134085614,-38.37,1.0,0.0
1870,1,9.485443642446022,-52.14,1.0,0.0
1871,1,11.238794947486989,-8.48,1.0,0.0
1872,1,6.536565771582303,-12.56,1.0,0.0
1873,1,6.556048717424464,-4.73,1.0,0.0
1874,1,17.889248370181097,13.34,1.0,0.0
1875,1,12.13341727355267,-15.13,1.0,0.0
1876,1,10.39062527036213,25.11,1.0,0.0
1877,1,10.289842744715644,-13.18,1.0,0.0
1878,1,11.302700477705518,-21.8,1.0,0.0
1879,1,13.192723561389151,15.69,1.0,0.0
1880,1,17.358567484782405,-22.88,1.0,0.0
1881,1,8.711532391046298,5.78,1.0,0.0
1882,1,10.072327059459978,-20.26,1.0,0.0
1883,1,11.926637934240294,-12.83,1.0,0.0
1884,1,11.364103735630913,-24.67,1.0,0.0
1885,1,11.250223498425596,-16.26,1.0,0.0
1886,1,8.29778039860021,-7.76,1.0,0.0
1887,1,10.4309948890471,-14.71,1.0,0.0
1888,1,9.916193754960412,14.16,1.0,0.0
1889,1,11.8841675162128,-26.86,1.0,0.0
1890,1,5.606257651609871,-57.41,1.0,0.0
1891,1,13.78233242326762,-8.68,1.0,0.0
1892,1,10.62150563142296,29.3,1.0,0.0
1893,1,13.859866701319982,9.37,1.0,0.0
1894,1,11.858399448364231,-5.91,1.0,0.0
1895,1,7.86273699606837,6.17,1.0,0.0
1896,1,11.943214368049771,33.87,1.0,0.0
1897,1,9.732850773416995,-50.84,1.0,0.0
1898,1,8.331332887885749,44.48,1.0,0.0
1899,1,10.965672331518782,-31.0,1.0,0.0
1900,1,9.84553966204805,27.38,1.0,0.0
1901,1,8.070623117438236,-10.69,1.0,0.0
1902,1,11.892358371488688,22.38,1.0,0.0
1903,1,7.425713944279936,-11.64,1.0,0.0
1904,1,18.246939165667843,8.06,1.0,0.0
1905,1,6.76936797563775,-63.89,1.0,0.0
1906,1,8.916531716128299,17.58,1.0,0.0
1907,1,19.25995096049004,-19.32,1.0,0.0
1908,1,11.484994207985544,5.65,1.0,0.0
1909,1,10.15064350452334,19.8,1.0,0.0
1910,1,6.733059989217709,-28.21,1.0,0.0
1911,1,6.509066291427414,12.08,1.0,0.0
1912,1,6.374184105250015,19.82,1.0,0.0
1913,1,9.0298224911159,-40.83,1.0,0.0
1914,1,9.511653279012789,-10.6,1.0,0.0
1915,1,6.205714046617995,22.03,1.0,0.0
1916,1,11.819724620994664,-16.44,1.0,0.0
1917,1,19.475890528215665,-2.35,1.0,0.0
1918,1,11.075368379360802,-30.88,1.0,0.0
1919,1,7.449884736309659,7.97,1.0,0.0
1920,1,9.918200851757394,6.88,1.0,0.0
1921,1,7.15182000664363,6.12,1.0,0.0
1922,1,9.116188381292488,8.04,1.0,0.0
1923,1,10.016183944949084,-14.66,1.0,0.0
1924,1,9.962342651922578,-6.09,1.0,0.0
1925,1,13.344801958513973,-23.47,1.0,0.0
1926,1,11.130144921170103,-10.02,1.0,0.0
1927,1,6.154750164164839,5.62,1.0,0.0
1928,1,7.461187240199553,11.25,1.0,0.0
1929,1,6.717866474136161,29.05,1.0,0.0
1930,1,6.965799778902394,-5.95,1.0,0.0
1931,1,5.929223682932808,18.16,1.0,0.0
1932,1,10.199599865975252,-14.35,1.0,0.0
1933,1,10.567766452877695,-16.97,1.0,0.0
1934,1,10.56786373878111,-12.35,1.0,0.0
1935,1,16.970128540740436,-1.99,1.0,0.0
1936,1,3.4452868223057567,-1.74,1.0,0.0
1937,1,7.346669932902323,8.93,1.0,0.0
1938,1,3.753701864006776,-2.92,1.0,0.0
1939,1,3.9916438548857536,14.52,1.0,0.0
1940,1,13.591492840302765,-13.41,1.0,0.0
1941,1,8.726757071795262,5.47,1.0,0.0
1942,1,7.183618698348065,15.44,1.0,0.0
1943,1,18.55389570234845,7.03,1.0,0.0
1944,1,8.177038097349506,7.54,1.0,0.0
1945,1,9.545834310953683,-1.01,1.0,0.0
1946,1,8.636448479656082,-10.74,1.0,0.0
1947,1,16.13470288341166,-2.88,1.0,0.0
1948,1,6.891499324548809,-8.1,1.0,0.0
1949,1,4.716201111127735,5.69,1.0,0.0
1950,1,5.316763496204853,-6.68,1.0,0.0
1951,1,10.805303863286207,5.77,1.0,0.0
1952,1,7.81949715808253,12.44,1.0,0.0
1953,1,7.087503105559804,16.45,1.0,0.0
1954,1,8.288308747694842,-5.8,1.0,0.0
1955,1,9.281071267169368,30.44,1.0,0.0
1956,1,4.701164159725924,-3.19,1.0,0.0
1957,1,9.81758140149464,-7.28,1.0,0.0
1958,1,7.366209096424781,-4.94,1.0,0.0
1959,1,6.046185664416339,-4.82,1.0,0.0
1960,1,3.24227289845233,-3.3,1.0,0.0
1961,1,3.873382666901932,-8.38,1.0,0.0
1962,1,10.355443972254562,-2.52,1.0,0.0
1963,1,6.423762651297556,8.99,1.0,0.0
1964,1,3.8765656065213614,-6.81,1.0,0.0
1965,1,8.025865537643044,6.43,1.0,0.0
1966,1,9.665855978613326,8.09,1.0,0.0
1967,1,8.01150662496494,-12.76,1.0,0.0
1968,1,8.397174780031593,-5.67,1.0,0.0
1969,1,11.657673144263086,-15.41,1.0,0.0
1970,1,5.9431855732970655,17.71,1.0,0.0
1971,1,19.49009769451701,-9.03,1.0,0.0
1972,1,9.4399338738843,7.8,1.0,0.0
1973,1,6.4678182796730965,11.13,1.0,0.0
1974,1,9.391001104730035,18.47,1.0,0.0
1975,1,11.600257216902056,-12.4,1.0,0.0
1976,1,12.053447778652222,11.41,1.0,0.0
1977,1,7.383168816587182,-1.67,1.0,0.0
1978,1,9.615268364772188,-21.71,1.0,0.0
1979,1,16.41617132813049,-8.37,1.0,0.0
1980,1,10.192546997515144,-44.71,1.0,0.0
1981,1,3.4106439576679577,-4.66,1.0,0.0
1982,1,10.36220813183066,-11.17,1.0,0.0
1983,1,12.68072803132408,5.99,1.0,0.0
1984,1,1.9424126527804435,7.08,1.0,0.0
1985,1,5.060651635373423,-8.79,1.0,0.0
1986,1,10.395926505117917,-10.83,1.0,0.0
1987,1,7.16112235180818,-1.18,1.0,0.0
1988,1,15.282878283949254,-5.73,1.0,0.0
1989,1,10.298553487243378,-17.32,1.0,0.0
1990,1,9.307387964107305,14.12,1.0,0.0
1991,1,6.7741940749093175,-38.86,1.0,0.0
1992,1,9.622997025845482,-2.41,1.0,0.0
1993,1,10.867540731663828,-14.68,1.0,0.0
1994,1,6.909052068119243,11.97,1.0,0.0
1995,1,6.990851069429064,7.9,1.0,0.0
1996,1,11.194354199572684,-23.24,1.0,0.0
1997,1,6.521346295992626,10.82,1.0,0.0
1998,1,10.996218027255162,-9.89,1.0,0.0
1999,1,7.434843875710069,-14.0,1.0,0.0
2000,1,10.298400541838795,13.5,1.0,0.0
2001,1,8.67869930644565,-8.77,1.0,0.0
2002,1,8.342045021155851,6.38,1.0,0.0
2003,1,8.234499465527628,8.19,1.0,0.0
2004,1,12.058010859396894,-18.81,1.0,0.0
2005,1,6.446485034267243,-8.94,1.0,0.0
2006,1,11.313733108410217,-42.31,1.0,0.0
2007,1,14.762124429531251,-4.38,1.0,0.0
2008,1,5.644557411122796,-4.81,1.0,0.0
2009,1,7.741985348715127,-5.75,1.0,0.0
2010,1,6.169831150465632,-1.97,1.0,0.0
2011,1,7.038286539406892,9.58,1.0,0.0
2012,1,4.9207322483002365,-7.39,1.0,0.0
2013,1,10.068415201751137,-25.55,1.0,0.0
2014,1,12.601489917457505,5.47,1.0,0.0
2015,1,5.675635595743422,7.31,1.0,0.0
2016,1,6.410794775685443,6.65,1.0,0.0
2017,1,6.484168363487287,13.63,1.0,0.0
2018,1,9.337334148157757,-23.52,1.0,0.0
2019,1,11.666532149274698,-35.62,1.0,0.0
2020,1,9.387435347219666,-5.71,1.0,0.0
2021,1,11.83096442493962,-14.63,1.0,0.0
2022,1,10.882794425525647,-34.69,1.0,0.0
2023,1,6.462278007675008,11.06,1.0,0.0
2024,1,11.695143711547727,-15.19,1.0,0.0
2025,1,11.154124495746736,-28.52,1.0,0.0
2026,1,9.965497166554528,-27.62,1.0,0.0
2027,1,9.630579378665852,-8.85,1.0,0.0
2028,1,11.39171018479597,-12.07,1.0,0.0
2029,1,11.86649241064306,-29.78,1.0,0.0
2030,1,19.30199010835639,-5.34,1.0,0.0
2031,1,9.063234562881645,-7.53,1.0,0.0
2032,1,11.755920512266458,-16.06,1.0,0.0
2033,1,11.340125882467552,-17.67,1.0,0.0
2034,1,12.825983461650788,-20.34,1.0,0.0
2035,1,8.516701517764087,-2.38,1.0,0.0
2036,1,3.5572737611941747,8.11,1.0,0.0
2037,1,18.85343447890569,-6.92,1.0,0.0
2038,1,4.259067956226722,-6.68,1.0,0.0
2039,1,12.109987933748847,-16.38,1.0,0.0
2040,1,9.608270647227656,-3.31,1.0,0.0
2041,1,16.904302648175214,-7.18,1.0,0.0
2042,1,10.83961506062358,-14.37,1.0,0.0
2043,1,7.411830316289856,8.35,1.0,0.0
2044,1,3.753261917844812,-2.38,1.0,0.0
2045,1,12.157369199740304,-11.44,1.0,0.0
2046,1,11.804728978128113,-27.54,1.0,0.0
2047,1,11.30003043890447,-49.74,1.0,0.0
2048,1,12.91562269060282,-15.66,1.0,0.0
2049,1,8.969926879112121,7.98,1.0,0.0
2050,1,18.843527407985007,-8.92,1.0,0.0
2051,1,10.93888697545382,-12.74,1.0,0.0
2052,1,7.061720960340373,6.1,1.0,0.0
2053,1,12.75298675187432,-19.35,1.0,0.0
2054,1,10.742691766541716,-2.37,1.0,0.0
