alert_key,airport,airport_alert_id,start,end,n_lightnings_alert,n_cg_alert,n_ic_alert,min_dist,mean_dist,max_dist,last_label_count,last_label_exists,duration_min,cg_ratio,ic_ratio
Pise__126,Pise,126.0,2016-05-19 14:11:28+00:00,2016-05-19 14:11:28+00:00,1,1,0,3.930537951297305,3.930537951297305,3.930537951297305,True,True,0.0,1.0,0.0
Pise__127,Pise,127.0,2016-05-19 18:30:37+00:00,2016-05-19 18:30:37+00:00,1,1,0,17.252810571914168,17.252810571914168,17.252810571914168,True,True,0.0,1.0,0.0
Pise__128,Pise,128.0,2016-05-19 19:03:41+00:00,2016-05-19 20:27:09+00:00,30,30,0,5.357271089802516,14.309055300825772,19.29049236072776,True,True,83.46666666666667,1.0,0.0
Pise__129,Pise,129.0,2016-05-22 19:26:49+00:00,2016-05-22 19:26:49+00:00,1,1,0,7.6843625157998625,7.6843625157998625,7.6843625157998625,True,True,0.0,1.0,0.0
Pise__13,Pise,13.0,2016-02-03 18:48:17+00:00,2016-02-03 18:48:17+00:00,1,1,0,8.682142506194424,8.682142506194424,8.682142506194424,True,True,0.0,1.0,0.0
Pise__130,Pise,130.0,2016-05-23 07:31:04+00:00,2016-05-23 07:31:04+00:00,1,1,0,18.309962295109614,18.309962295109614,18.309962295109614,True,True,0.0,1.0,0.0
Pise__131,Pise,131.0,2016-05-23 11:28:40+00:00,2016-05-23 11:28:40+00:00,1,1,0,6.667553537370241,6.667553537370241,6.667553537370241,True,True,0.0,1.0,0.0
Pise__132,Pise,132.0,2016-05-23 12:11:20+00:00,2016-05-23 12:33:54+00:00,2,2,0,11.911076728064762,12.188137330474916,12.46519793288507,True,True,22.566666666666666,1.0,0.0
Pise__133,Pise,133.0,2016-05-23 18:25:21+00:00,2016-05-23 18:25:21+00:00,1,1,0,17.73827688439236,17.73827688439236,17.73827688439236,True,True,0.0,1.0,0.0
Pise__134,Pise,134.0,2016-05-24 04:04:16+00:00,2016-05-24 04:04:16+00:00,1,1,0,5.616440655972673,5.616440655972673,5.616440655972673,True,True,0.0,1.0,0.0
Pise__135,Pise,135.0,2016-05-29 04:09:11+00:00,2016-05-29 04:09:11+00:00,1,1,0,16.76445979295305,16.76445979295305,16.76445979295305,True,True,0.0,1.0,0.0
Pise__136,Pise,136.0,2016-05-29 06:25:18+00:00,2016-05-29 07:42:57+00:00,26,26,0,1.383408496513904,11.58760171956115,19.79590986535153,True,True,77.65,1.0,0.0
Pise__137,Pise,137.0,2016-05-29 08:22:10+00:00,2016-05-29 08:22:10+00:00,1,1,0,19.297672569508865,19.297672569508865,19.297672569508865,True,True,0.0,1.0,0.0
Pise__138,Pise,138.0,2016-05-29 09:21:44+00:00,2016-05-29 09:47:29+00:00,4,4,0,15.650137612362093,18.3243156878719,19.74620795981868,True,True,25.75,1.0,0.0
Pise__139,Pise,139.0,2016-05-29 10:20:34+00:00,2016-05-29 10:20:34+00:00,1,1,0,11.115148295920164,11.115148295920164,11.115148295920164,True,True,0.0,1.0,0.0
Pise__14,Pise,14.0,2016-02-03 19:41:36+00:00,2016-02-03 19:44:15+00:00,2,2,0,14.335518932811668,14.425254550779119,14.51499016874657,True,True,2.65,1.0,0.0
Pise__140,Pise,140.0,2016-05-29 11:47:52+00:00,2016-05-29 12:46:24+00:00,49,49,0,4.03712744559694,11.953797826119233,19.394052281517503,True,True,58.53333333333333,1.0,0.0
Pise__141,Pise,141.0,2016-05-29 13:17:44+00:00,2016-05-29 13:17:44+00:00,1,1,0,14.86105509445993,14.86105509445993,14.86105509445993,True,True,0.0,1.0,0.0
Pise__142,Pise,142.0,2016-05-30 02:12:03+00:00,2016-05-30 02:12:03+00:00,1,1,0,7.109555285963171,7.109555285963171,7.109555285963171,True,True,0.0,1.0,0.0
Pise__143,Pise,143.0,2016-05-30 13:07:58+00:00,2016-05-30 13:07:58+00:00,1,1,0,9.408459876567171,9.408459876567171,9.408459876567171,True,True,0.0,1.0,0.0
Pise__144,Pise,144.0,2016-05-31 15:59:46+00:00,2016-05-31 15:59:46+00:00,1,1,0,14.045854886684465,14.045854886684465,14.045854886684465,True,True,0.0,1.0,0.0
Pise__145,Pise,145.0,2016-06-01 01:37:31+00:00,2016-06-01 01:52:24+00:00,2,2,0,8.087424282025008,11.25134715383906,14.41527002565311,True,True,14.883333333333333,1.0,0.0
Pise__146,Pise,146.0,2016-06-02 09:48:34+00:00,2016-06-02 09:48:34+00:00,1,1,0,17.80506107063001,17.80506107063001,17.80506107063001,True,True,0.0,1.0,0.0
Pise__147,Pise,147.0,2016-06-02 17:44:50+00:00,2016-06-02 17:44:50+00:00,1,1,0,19.718391183649263,19.718391183649263,19.718391183649263,True,True,0.0,1.0,0.0
Pise__148,Pise,148.0,2016-06-02 18:24:17+00:00,2016-06-02 18:24:17+00:00,1,1,0,3.7939789257432577,3.7939789257432577,3.7939789257432577,True,True,0.0,1.0,0.0
Pise__149,Pise,149.0,2016-06-04 20:24:10+00:00,2016-06-04 20:24:10+00:00,1,1,0,5.767002307935634,5.767002307935634,5.767002307935634,True,True,0.0,1.0,0.0
Pise__15,Pise,15.0,2016-02-03 22:26:31+00:00,2016-02-03 22:26:31+00:00,1,1,0,17.813887560689302,17.813887560689302,17.813887560689302,True,True,0.0,1.0,0.0
Pise__150,Pise,150.0,2016-06-05 02:37:25+00:00,2016-06-05 02:37:25+00:00,1,1,0,18.303857833437323,18.303857833437323,18.303857833437323,True,True,0.0,1.0,0.0
Pise__151,Pise,151.0,2016-06-06 00:07:18+00:00,2016-06-06 00:19:32+00:00,2,2,0,14.924489580217076,16.5694344623724,18.21437934452772,True,True,12.233333333333333,1.0,0.0
Pise__152,Pise,152.0,2016-06-06 01:36:27+00:00,2016-06-06 01:36:27+00:00,1,1,0,17.065971583445407,17.065971583445407,17.065971583445407,True,True,0.0,1.0,0.0
Pise__153,Pise,153.0,2016-06-06 02:07:55+00:00,2016-06-06 02:20:33+00:00,3,3,0,5.4905599485444645,11.136292150366495,18.946249005179222,True,True,12.633333333333333,1.0,0.0
Pise__154,Pise,154.0,2016-06-06 04:00:30+00:00,2016-06-06 04:00:30+00:00,1,1,0,15.533341586017617,15.533341586017617,15.533341586017617,True,True,0.0,1.0,0.0
Pise__155,Pise,155.0,2016-06-06 11:07:29+00:00,2016-06-06 11:07:29+00:00,1,1,0,15.131712183965636,15.131712183965636,15.131712183965636,True,True,0.0,1.0,0.0
Pise__156,Pise,156.0,2016-06-06 11:44:28+00:00,2016-06-06 12:25:30+00:00,9,9,0,6.249157873419983,14.91308010160274,18.072913652242377,True,True,41.03333333333333,1.0,0.0
Pise__157,Pise,157.0,2016-06-06 13:33:49+00:00,2016-06-06 14:02:39+00:00,2,2,0,14.015134277643329,15.567595215592338,17.120056153541345,True,True,28.833333333333332,1.0,0.0
Pise__158,Pise,158.0,2016-06-06 14:38:14+00:00,2016-06-06 14:38:14+00:00,1,1,0,12.611401072002897,12.611401072002897,12.611401072002897,True,True,0.0,1.0,0.0
Pise__159,Pise,159.0,2016-06-08 10:55:04+00:00,2016-06-08 10:55:04+00:00,1,1,0,19.57847623508211,19.57847623508211,19.57847623508211,True,True,0.0,1.0,0.0
Pise__16,Pise,16.0,2016-02-10 01:41:46+00:00,2016-02-10 01:41:46+00:00,1,1,0,15.057998163271728,15.057998163271728,15.057998163271728,True,True,0.0,1.0,0.0
Pise__160,Pise,160.0,2016-06-08 11:48:25+00:00,2016-06-08 12:17:30+00:00,2,2,0,6.764649018500517,12.636852577423623,18.50905613634673,True,True,29.083333333333332,1.0,0.0
Pise__161,Pise,161.0,2016-06-08 13:37:23+00:00,2016-06-08 13:39:59+00:00,2,2,0,11.345365055125214,15.418391013175096,19.49141697122498,True,True,2.6,1.0,0.0
Pise__162,Pise,162.0,2016-06-08 15:34:34+00:00,2016-06-08 15:34:34+00:00,1,1,0,18.04190592255624,18.04190592255624,18.04190592255624,True,True,0.0,1.0,0.0
Pise__163,Pise,163.0,2016-06-08 20:17:39+00:00,2016-06-08 20:17:39+00:00,1,1,0,17.0615202220912,17.0615202220912,17.0615202220912,True,True,0.0,1.0,0.0
Pise__164,Pise,164.0,2016-06-08 20:54:31+00:00,2016-06-08 20:54:31+00:00,1,1,0,13.185211925937164,13.185211925937164,13.185211925937164,True,True,0.0,1.0,0.0
Pise__165,Pise,165.0,2016-06-08 22:54:42+00:00,2016-06-09 00:03:38+00:00,6,6,0,5.430756544028931,12.82406191201063,17.275707512614055,True,True,68.93333333333334,1.0,0.0
Pise__166,Pise,166.0,2016-06-09 01:22:16+00:00,2016-06-09 02:34:14+00:00,6,6,0,6.802009401371899,13.475211685708032,19.3200291277412,True,True,71.96666666666667,1.0,0.0
Pise__167,Pise,167.0,2016-06-09 06:59:47+00:00,2016-06-09 06:59:47+00:00,1,1,0,13.876183853162544,13.876183853162544,13.876183853162544,True,True,0.0,1.0,0.0
Pise__168,Pise,168.0,2016-06-09 09:38:52+00:00,2016-06-09 10:49:05+00:00,31,31,0,1.575124001976549,10.530093063743452,19.585811840572635,True,True,70.21666666666667,1.0,0.0
Pise__169,Pise,169.0,2016-06-09 11:47:11+00:00,2016-06-09 11:57:28+00:00,2,2,0,13.69382277243916,15.196906191779611,16.699989611120063,True,True,10.283333333333333,1.0,0.0
Pise__17,Pise,17.0,2016-02-10 02:40:18+00:00,2016-02-10 02:40:18+00:00,1,1,0,18.0824668663375,18.0824668663375,18.0824668663375,True,True,0.0,1.0,0.0
Pise__170,Pise,170.0,2016-06-09 12:48:21+00:00,2016-06-09 12:48:21+00:00,1,1,0,19.889540852375458,19.889540852375458,19.889540852375458,True,True,0.0,1.0,0.0
Pise__171,Pise,171.0,2016-06-09 13:30:46+00:00,2016-06-09 13:30:46+00:00,1,1,0,4.626041456246738,4.626041456246738,4.626041456246738,True,True,0.0,1.0,0.0
Pise__172,Pise,172.0,2016-06-09 15:10:39+00:00,2016-06-09 15:10:39+00:00,1,1,0,17.172834500863082,17.172834500863082,17.172834500863082,True,True,0.0,1.0,0.0
Pise__173,Pise,173.0,2016-06-09 16:03:53+00:00,2016-06-09 17:09:42+00:00,20,20,0,4.225510179072844,10.569478772010813,17.18381828909787,True,True,65.81666666666666,1.0,0.0
Pise__174,Pise,174.0,2016-06-09 18:23:50+00:00,2016-06-09 18:23:50+00:00,1,1,0,8.469192101153356,8.469192101153356,8.469192101153356,True,True,0.0,1.0,0.0
Pise__175,Pise,175.0,2016-06-09 19:19:22+00:00,2016-06-09 21:34:29+00:00,16,16,0,4.402492465075,11.816275387364055,19.797181292282986,True,True,135.11666666666667,1.0,0.0
Pise__176,Pise,176.0,2016-06-12 01:54:26+00:00,2016-06-12 01:54:26+00:00,1,1,0,16.412820502761377,16.412820502761377,16.412820502761377,True,True,0.0,1.0,0.0
Pise__177,Pise,177.0,2016-06-12 03:26:19+00:00,2016-06-12 03:26:19+00:00,1,1,0,10.476937096200956,10.476937096200956,10.476937096200956,True,True,0.0,1.0,0.0
Pise__178,Pise,178.0,2016-06-12 05:07:07+00:00,2016-06-12 05:11:23+00:00,2,2,0,13.94407798217777,14.1521848576573,14.360291733136828,True,True,4.266666666666667,1.0,0.0
Pise__179,Pise,179.0,2016-06-12 09:43:33+00:00,2016-06-12 09:44:03+00:00,2,2,0,17.68752782083299,18.750881401124907,19.81423498141682,True,True,0.5,1.0,0.0
Pise__18,Pise,18.0,2016-02-10 03:46:40+00:00,2016-02-10 03:46:40+00:00,1,1,0,11.593110660466852,11.593110660466852,11.593110660466852,True,True,0.0,1.0,0.0
Pise__180,Pise,180.0,2016-06-12 12:29:19+00:00,2016-06-12 12:32:37+00:00,3,3,0,10.428127404651356,11.049307641716162,11.371952947795751,True,True,3.3,1.0,0.0
Pise__181,Pise,181.0,2016-06-13 11:43:22+00:00,2016-06-13 11:43:22+00:00,1,1,0,18.45337383012291,18.45337383012291,18.45337383012291,True,True,0.0,1.0,0.0
Pise__182,Pise,182.0,2016-06-14 08:24:58+00:00,2016-06-14 08:36:35+00:00,5,5,0,12.39967962592954,16.985943474340104,19.85983462058901,True,True,11.616666666666667,1.0,0.0
Pise__183,Pise,183.0,2016-06-18 05:14:54+00:00,2016-06-18 05:55:29+00:00,6,6,0,3.4431498008286985,14.33795401459109,19.91359436083841,True,True,40.583333333333336,1.0,0.0
Pise__184,Pise,184.0,2016-06-19 01:51:20+00:00,2016-06-19 02:10:33+00:00,13,13,0,14.568520440460214,18.037825400055247,19.43154306410004,True,True,19.216666666666665,1.0,0.0
Pise__185,Pise,185.0,2016-06-19 03:01:02+00:00,2016-06-19 04:05:14+00:00,18,18,0,3.467043489380935,12.811387347378147,17.186031744260568,True,True,64.2,1.0,0.0
Pise__186,Pise,186.0,2016-07-13 15:50:32+00:00,2016-07-13 15:50:32+00:00,1,1,0,16.55391294409214,16.55391294409214,16.55391294409214,True,True,0.0,1.0,0.0
Pise__187,Pise,187.0,2016-07-23 23:42:01+00:00,2016-07-23 23:43:08+00:00,2,2,0,17.089103880165954,17.65510712906064,18.221110377955323,True,True,1.1166666666666667,1.0,0.0
Pise__188,Pise,188.0,2016-07-24 22:06:45+00:00,2016-07-24 22:10:30+00:00,2,2,0,18.16844092998593,18.36249347898149,18.556546027977053,True,True,3.75,1.0,0.0
Pise__189,Pise,189.0,2016-07-26 13:16:58+00:00,2016-07-26 13:19:53+00:00,3,3,0,19.24147100646136,19.617894190296127,19.925950598305405,True,True,2.9166666666666665,1.0,0.0
Pise__19,Pise,19.0,2016-02-10 04:53:51+00:00,2016-02-10 05:09:25+00:00,3,3,0,8.699734929888542,12.718065919314645,18.67204080511116,True,True,15.566666666666666,1.0,0.0
Pise__190,Pise,190.0,2016-08-05 08:46:15+00:00,2016-08-05 09:12:03+00:00,18,18,0,1.650853432306078,9.933400909254173,17.314481672140634,True,True,25.8,1.0,0.0
Pise__191,Pise,191.0,2016-08-05 09:52:09+00:00,2016-08-05 10:26:59+00:00,9,9,0,15.954648582092249,17.87408589420409,19.19118387024128,True,True,34.833333333333336,1.0,0.0
Pise__192,Pise,192.0,2016-08-11 00:15:47+00:00,2016-08-11 00:15:47+00:00,1,1,0,19.726999725923225,19.726999725923225,19.726999725923225,True,True,0.0,1.0,0.0
Pise__193,Pise,193.0,2016-08-11 00:46:52+00:00,2016-08-11 00:46:52+00:00,1,1,0,18.57205563292509,18.57205563292509,18.57205563292509,True,True,0.0,1.0,0.0
Pise__194,Pise,194.0,2016-08-11 02:26:35+00:00,2016-08-11 02:26:35+00:00,1,1,0,18.176557966964783,18.176557966964783,18.176557966964783,True,True,0.0,1.0,0.0
Pise__195,Pise,195.0,2016-08-30 15:44:24+00:00,2016-08-30 17:10:22+00:00,69,69,0,3.9888609262893615,15.590372902893646,19.954074299147948,True,True,85.96666666666667,1.0,0.0
Pise__196,Pise,196.0,2016-08-31 13:33:08+00:00,2016-08-31 14:20:47+00:00,21,21,0,1.809053527188662,13.674767550282798,19.88495127827088,True,True,47.65,1.0,0.0
Pise__197,Pise,197.0,2016-08-31 15:38:37+00:00,2016-08-31 15:38:37+00:00,1,1,0,13.856812757639611,13.856812757639611,13.856812757639611,True,True,0.0,1.0,0.0
Pise__198,Pise,198.0,2016-09-06 16:35:45+00:00,2016-09-06 18:05:43+00:00,11,11,0,5.665368927187933,15.955872444890856,19.61179494558749,True,True,89.96666666666667,1.0,0.0
Pise__199,Pise,199.0,2016-09-15 08:44:08+00:00,2016-09-15 09:58:04+00:00,23,23,0,3.0325001864813474,13.293915413397263,19.579411988771174,True,True,73.93333333333334,1.0,0.0
Pise__2,Pise,2.0,2016-01-03 00:10:55+00:00,2016-01-03 00:10:55+00:00,1,1,0,19.242235246505643,19.242235246505643,19.242235246505643,True,True,0.0,1.0,0.0
Pise__20,Pise,20.0,2016-02-12 02:42:09+00:00,2016-02-12 02:42:09+00:00,2,2,0,13.98783988328874,16.90355266950523,19.81926545572172,True,True,0.0,1.0,0.0
Pise__200,Pise,200.0,2016-09-16 05:16:04+00:00,2016-09-16 05:28:47+00:00,6,6,0,14.203974137619342,15.730122064983114,17.25126208625089,True,True,12.716666666666667,1.0,0.0
Pise__201,Pise,201.0,2016-09-16 07:30:26+00:00,2016-09-16 10:13:10+00:00,31,31,0,1.5191728923688834,13.22113059935918,18.504052614903845,True,True,162.73333333333332,1.0,0.0
Pise__202,Pise,202.0,2016-09-16 19:04:23+00:00,2016-09-16 21:15:53+00:00,55,55,0,5.733850909588686,14.346635992184975,19.81613070889153,True,True,131.5,1.0,0.0
Pise__203,Pise,203.0,2016-09-16 21:58:10+00:00,2016-09-17 02:40:24+00:00,283,283,0,0.9006456279524332,12.137759273009484,19.989063822232826,True,True,282.23333333333335,1.0,0.0
Pise__204,Pise,204.0,2016-09-21 13:33:16+00:00,2016-09-21 16:21:53+00:00,93,93,0,0.4674132772383359,8.712116604379759,19.555765776113905,True,True,168.61666666666667,1.0,0.0
Pise__205,Pise,205.0,2016-09-21 23:57:58+00:00,2016-09-22 00:11:16+00:00,3,3,0,11.778791201410842,14.458755205962888,19.17625099930972,True,True,13.3,1.0,0.0
Pise__206,Pise,206.0,2016-10-06 00:09:32+00:00,2016-10-06 00:09:32+00:00,1,1,0,18.2386348892592,18.2386348892592,18.2386348892592,True,True,0.0,1.0,0.0
Pise__207,Pise,207.0,2016-10-08 08:34:41+00:00,2016-10-08 10:37:30+00:00,41,41,0,4.483482660585765,15.81905720352427,19.842195248523424,True,True,122.81666666666666,1.0,0.0
Pise__208,Pise,208.0,2016-10-10 11:45:15+00:00,2016-10-10 11:45:15+00:00,1,1,0,18.53821214049163,18.53821214049163,18.53821214049163,True,True,0.0,1.0,0.0
Pise__209,Pise,209.0,2016-10-13 21:00:39+00:00,2016-10-13 21:00:39+00:00,1,1,0,17.885570793343113,17.885570793343113,17.885570793343113,True,True,0.0,1.0,0.0
Pise__21,Pise,21.0,2016-02-12 04:05:57+00:00,2016-02-12 04:09:25+00:00,3,3,0,10.090430955075158,16.025460908418072,19.417548979646025,True,True,3.466666666666667,1.0,0.0
Pise__210,Pise,210.0,2016-10-14 03:30:24+00:00,2016-10-14 05:23:49+00:00,57,57,0,4.777936223009119,14.292649371254232,19.841801767367304,True,True,113.41666666666667,1.0,0.0
Pise__211,Pise,211.0,2016-10-14 11:41:53+00:00,2016-10-14 14:53:19+00:00,155,155,0,0.908360021751074,13.421542569386867,19.979975979269945,True,True,191.43333333333334,1.0,0.0
Pise__212,Pise,212.0,2016-10-14 16:17:20+00:00,2016-10-14 16:17:20+00:00,1,1,0,16.43248195875334,16.43248195875334,16.43248195875334,True,True,0.0,1.0,0.0
Pise__213,Pise,213.0,2016-10-14 17:23:52+00:00,2016-10-14 17:44:22+00:00,3,3,0,11.063634394484342,15.518597689473154,19.445900994525825,True,True,20.5,1.0,0.0
Pise__214,Pise,214.0,2016-10-14 18:22:29+00:00,2016-10-14 18:56:50+00:00,7,7,0,4.150922462560718,10.794254686371373,19.38580431406962,True,True,34.35,1.0,0.0
Pise__215,Pise,215.0,2016-10-26 15:11:32+00:00,2016-10-26 16:01:10+00:00,13,13,0,10.331395922105942,15.48869682092185,19.46621169314417,True,True,49.63333333333333,1.0,0.0
Pise__216,Pise,216.0,2016-10-26 17:06:18+00:00,2016-10-26 17:06:18+00:00,1,1,0,18.87838203628265,18.87838203628265,18.87838203628265,True,True,0.0,1.0,0.0
Pise__217,Pise,217.0,2016-10-26 17:44:29+00:00,2016-10-26 18:20:38+00:00,7,7,0,15.471752622466347,18.327478997650953,19.945573390181064,True,True,36.15,1.0,0.0
Pise__218,Pise,218.0,2016-11-05 08:35:34+00:00,2016-11-05 09:14:33+00:00,5,5,0,3.4884103884907223,9.699298251983302,18.36477268419649,True,True,38.983333333333334,1.0,0.0
Pise__219,Pise,219.0,2016-11-05 10:39:26+00:00,2016-11-05 12:08:24+00:00,25,25,0,2.600847310766607,14.731771934005419,19.57733340512121,True,True,88.96666666666667,1.0,0.0
Pise__22,Pise,22.0,2016-02-14 21:48:53+00:00,2016-02-14 21:48:53+00:00,1,1,0,17.603942669207,17.603942669207,17.603942669207,True,True,0.0,1.0,0.0
Pise__220,Pise,220.0,2016-11-05 22:54:34+00:00,2016-11-06 01:32:41+00:00,156,156,0,1.4770924344102696,12.771834953926959,19.998771599759888,True,True,158.11666666666667,1.0,0.0
Pise__221,Pise,221.0,2016-11-06 04:39:54+00:00,2016-11-06 04:39:54+00:00,1,1,0,19.89983131325606,19.89983131325606,19.89983131325606,True,True,0.0,1.0,0.0
Pise__222,Pise,222.0,2016-11-06 09:28:46+00:00,2016-11-06 09:28:46+00:00,1,1,0,19.757864653339496,19.757864653339496,19.757864653339496,True,True,0.0,1.0,0.0
Pise__223,Pise,223.0,2016-11-11 13:07:34+00:00,2016-11-11 14:30:28+00:00,74,74,0,5.693502015216726,13.230884176993303,19.62763337936489,True,True,82.9,1.0,0.0
Pise__224,Pise,224.0,2016-11-18 18:47:20+00:00,2016-11-18 20:09:36+00:00,20,20,0,2.4330029909234963,10.90115573446598,19.03785622977583,True,True,82.26666666666667,1.0,0.0
Pise__225,Pise,225.0,2016-11-18 22:22:29+00:00,2016-11-18 23:00:30+00:00,4,4,0,7.076549797039601,12.910585540313566,18.777738556019752,True,True,38.016666666666666,1.0,0.0
Pise__226,Pise,226.0,2016-11-19 04:34:29+00:00,2016-11-19 04:34:29+00:00,1,1,0,19.00274852316087,19.00274852316087,19.00274852316087,True,True,0.0,1.0,0.0
Pise__227,Pise,227.0,2016-11-19 11:05:39+00:00,2016-11-19 11:05:39+00:00,1,1,0,18.80091019565606,18.80091019565606,18.80091019565606,True,True,0.0,1.0,0.0
Pise__228,Pise,228.0,2017-01-03 02:59:50+00:00,2017-01-03 03:39:40+00:00,9,9,0,4.473450108536298,12.046721589203685,17.189187256190603,True,True,39.833333333333336,1.0,0.0
Pise__229,Pise,229.0,2017-02-03 20:27:06+00:00,2017-02-03 22:29:52+00:00,118,118,0,0.895064886927745,15.307625142364106,19.946013948843547,True,True,122.76666666666667,1.0,0.0
Pise__23,Pise,23.0,2016-02-16 19:24:56+00:00,2016-02-16 19:24:56+00:00,1,1,0,8.87473004062501,8.87473004062501,8.87473004062501,True,True,0.0,1.0,0.0
Pise__230,Pise,230.0,2017-02-05 17:12:13+00:00,2017-02-05 17:51:40+00:00,14,14,0,5.225730705407576,11.405056526002141,17.418364044576983,True,True,39.45,1.0,0.0
Pise__231,Pise,231.0,2017-02-17 21:30:11+00:00,2017-02-17 21:30:11+00:00,1,1,0,13.990754947619484,13.990754947619484,13.990754947619484,True,True,0.0,1.0,0.0
Pise__232,Pise,232.0,2017-02-18 00:10:39+00:00,2017-02-18 00:10:39+00:00,1,1,0,7.772172672746255,7.772172672746255,7.772172672746255,True,True,0.0,1.0,0.0
Pise__233,Pise,233.0,2017-03-05 01:26:23+00:00,2017-03-05 01:26:23+00:00,1,1,0,17.896878733335583,17.896878733335583,17.896878733335583,True,True,0.0,1.0,0.0
Pise__234,Pise,234.0,2017-03-05 06:42:46+00:00,2017-03-05 06:42:46+00:00,1,1,0,19.51722595996568,19.51722595996568,19.51722595996568,True,True,0.0,1.0,0.0
Pise__235,Pise,235.0,2017-03-06 17:00:31+00:00,2017-03-06 18:42:03+00:00,28,28,0,5.980626956024862,14.33049333599725,19.930045868448424,True,True,101.53333333333333,1.0,0.0
Pise__236,Pise,236.0,2017-03-23 14:45:21+00:00,2017-03-23 14:45:21+00:00,1,1,0,18.48843478750483,18.48843478750483,18.48843478750483,True,True,0.0,1.0,0.0
Pise__237,Pise,237.0,2017-04-02 17:16:28+00:00,2017-04-02 17:40:17+00:00,6,6,0,18.10667622395495,19.218642734492317,19.64122268134078,True,True,23.816666666666666,1.0,0.0
Pise__238,Pise,238.0,2017-05-06 12:42:14+00:00,2017-05-06 12:42:14+00:00,1,1,0,13.838167734521644,13.838167734521644,13.838167734521644,True,True,0.0,1.0,0.0
Pise__239,Pise,239.0,2017-05-06 15:02:44+00:00,2017-05-06 15:02:44+00:00,1,1,0,10.884524093955855,10.884524093955855,10.884524093955855,True,True,0.0,1.0,0.0
Pise__24,Pise,24.0,2016-02-19 18:21:57+00:00,2016-02-19 18:21:57+00:00,1,1,0,19.3890299062034,19.3890299062034,19.3890299062034,True,True,0.0,1.0,0.0
Pise__240,Pise,240.0,2017-05-06 18:06:49+00:00,2017-05-06 18:30:35+00:00,11,11,0,13.691379123460136,16.170211525337727,19.56687006888649,True,True,23.766666666666666,1.0,0.0
Pise__241,Pise,241.0,2017-05-09 11:11:57+00:00,2017-05-09 11:36:42+00:00,5,5,0,4.521410412551254,6.25297253412363,7.170441259490337,True,True,24.75,1.0,0.0
Pise__242,Pise,242.0,2017-05-19 11:04:16+00:00,2017-05-19 11:23:33+00:00,28,28,0,6.912634675289456,12.495617200589573,17.65614993863225,True,True,19.283333333333335,1.0,0.0
Pise__243,Pise,243.0,2017-05-20 14:37:24+00:00,2017-05-20 14:51:02+00:00,6,6,0,19.2996977688396,19.5986622727465,19.99002349500692,True,True,13.633333333333333,1.0,0.0
Pise__244,Pise,244.0,2017-06-05 13:02:17+00:00,2017-06-05 13:02:17+00:00,1,1,0,13.78561220664435,13.78561220664435,13.78561220664435,True,True,0.0,1.0,0.0
Pise__245,Pise,245.0,2017-06-27 03:46:59+00:00,2017-06-27 04:19:14+00:00,16,16,0,7.121553753531693,13.616547549623393,18.29226377340776,True,True,32.25,1.0,0.0
Pise__246,Pise,246.0,2017-06-28 09:15:55+00:00,2017-06-28 11:09:01+00:00,136,136,0,1.1169544731382302,13.65936496309005,19.85237654027808,True,True,113.1,1.0,0.0
Pise__247,Pise,247.0,2017-06-28 12:28:07+00:00,2017-06-28 13:21:59+00:00,106,106,0,4.08044684457453,14.837224714977417,19.82249796974126,True,True,53.86666666666667,1.0,0.0
Pise__248,Pise,248.0,2017-06-28 14:41:52+00:00,2017-06-28 17:26:30+00:00,508,508,0,0.2193972833231009,11.868335883155623,19.99933822632323,True,True,164.63333333333333,1.0,0.0
Pise__249,Pise,249.0,2017-06-28 18:06:55+00:00,2017-06-28 18:06:55+00:00,1,1,0,19.036579123843072,19.036579123843072,19.036579123843072,True,True,0.0,1.0,0.0
Pise__25,Pise,25.0,2016-02-19 19:28:04+00:00,2016-02-19 20:09:16+00:00,3,3,0,9.160195881766002,13.711423748355543,16.925976794418744,True,True,41.2,1.0,0.0
Pise__250,Pise,250.0,2017-06-28 19:07:34+00:00,2017-06-28 19:07:34+00:00,1,1,0,5.425407320615474,5.425407320615474,5.425407320615474,True,True,0.0,1.0,0.0
Pise__251,Pise,251.0,2017-07-14 09:55:53+00:00,2017-07-14 10:17:25+00:00,17,17,0,11.504881447981813,15.438124611140745,19.65353430153453,True,True,21.533333333333335,1.0,0.0
Pise__252,Pise,252.0,2017-07-24 06:05:13+00:00,2017-07-24 06:05:13+00:00,1,1,0,19.22832370895754,19.22832370895754,19.22832370895754,True,True,0.0,1.0,0.0
Pise__253,Pise,253.0,2017-07-24 06:35:14+00:00,2017-07-24 06:41:59+00:00,2,2,0,14.454289683689206,16.652404526050223,18.85051936841124,True,True,6.75,1.0,0.0
Pise__254,Pise,254.0,2017-07-24 10:04:20+00:00,2017-07-24 10:04:20+00:00,1,1,0,14.704330532106466,14.704330532106466,14.704330532106466,True,True,0.0,1.0,0.0
Pise__255,Pise,255.0,2017-08-10 06:50:47+00:00,2017-08-10 06:50:47+00:00,2,2,0,13.763137204360335,14.799502576443068,15.8358679485258,True,True,0.0,1.0,0.0
Pise__256,Pise,256.0,2017-08-10 08:24:12+00:00,2017-08-10 09:10:54+00:00,8,8,0,3.044265330719836,13.665357838470134,19.643508331884245,True,True,46.7,1.0,0.0
